epoch,recon_loss,adv_loss,val_recon_loss,subject_probe_acc
1,1.0384281551031243,4.743213542421958,0.9994398401864069,0.012618296529968454
2,1.0048617725085496,4.787256050826912,0.9992759294815745,0.008412197686645636
3,1.0041459153469343,4.773792083998372,0.9993993123497747,0.007360672975814932
4,1.0038353222653382,4.772112964687491,0.9992484408347514,0.00946372239747634
5,1.0034973020840408,4.763163211650419,0.9993722640628193,0.009989484752891693
6,1.0033402774566995,4.759989412207353,0.9995415209470362,0.007886435331230283
7,1.0031731370696448,4.751372401875661,0.9992695270276596,0.008412197686645636
8,1.0029165691002868,4.743066285785876,0.9993458937395259,0.006834910620399579
9,1.0026469929774005,4.74443993532568,0.9993452372109727,0.008937960042060988
10,1.0024477906693192,4.741727828979492,0.9993022965457287,0.00473186119873817
11,1.0020527920328586,4.73412553529094,0.999272266584992,0.008937960042060988
12,1.0016464192168157,4.731274888031464,0.9989999970176368,0.00946372239747634
13,1.0010405796811097,4.733236395326772,0.9988487770254053,0.007360672975814932
14,1.000543877594453,4.730487464962149,0.9984987393789362,0.007360672975814932
15,0.999890092620276,4.72776138334346,0.9981105778244893,0.008412197686645636
16,0.999149727642088,4.724107014505487,0.9977380337524615,0.0057833859095688745
17,0.9984383681662997,4.725923821442109,0.9962346715505943,0.008412197686645636
18,0.9962409721281296,4.722631881111546,0.9925562699259769,0.011041009463722398
19,0.9931924087660653,4.719542689789507,0.9904193515907953,0.008412197686645636
20,0.9907047542414271,4.719194566396842,0.9877292255623232,0.006309148264984227
21,0.9886072927847841,4.716794243432526,0.9866564401066015,0.009989484752891693
22,0.9860916823372805,4.71632448712686,0.9835067049185936,0.008412197686645636
23,0.9840648891334247,4.716017948953729,0.9809311163914316,0.00473186119873817
24,0.9818590691215113,4.715428732391587,0.977289425023096,0.00946372239747634
25,0.9776989974473652,4.712940101336716,0.9742710532700852,0.010515247108307046
26,0.9744089053089457,4.713823784562878,0.96788238946321,0.011566771819137749
27,0.971157043051899,4.7131846255825876,0.9670899267828427,0.007360672975814932
28,0.968413261542643,4.713038806628464,0.9662106658256643,0.008412197686645636
29,0.9671849707015475,4.7149406698413365,0.9652159224047896,0.008412197686645636
30,0.9661393815413454,4.712391903525905,0.963063712689152,0.007886435331230283
31,0.96540436664022,4.712712883052969,0.9606946337611643,0.007886435331230283
32,0.9644001327959218,4.711320955950515,0.9617953999310763,0.010515247108307046
33,0.963045040467628,4.712435837078812,0.9598056044112244,0.009989484752891693
34,0.9627668167415419,4.709935607766747,0.9599309756051353,0.009989484752891693
35,0.9621384627836987,4.707812653448348,0.9594973486179308,0.007360672975814932
36,0.9610329418254078,4.707241101372511,0.958108887812818,0.011041009463722398
37,0.9606029552624638,4.7062197663730245,0.9591602298238174,0.008412197686645636
38,0.959936781485278,4.706204238690828,0.9570956683309296,0.008937960042060988
39,0.9598821415040726,4.7074291437192075,0.9561943446925512,0.00946372239747634
40,0.9598859992242397,4.710054211150434,0.9562308743173016,0.008412197686645636
41,0.9595328775563634,4.707030041773517,0.9565803062652564,0.011566771819137749
42,0.9590904932273062,4.7050062695840245,0.9562343009262807,0.012092534174553101
43,0.9578141861392143,4.705026350523296,0.9558281609563296,0.009989484752891693
44,0.9578298966687425,4.704882123416528,0.955527343584536,0.013144058885383806
45,0.9570068125437973,4.704194108346351,0.9551402376778619,0.011566771819137749
46,0.9570306629166567,4.703881195613316,0.9552253171347168,0.011041009463722398
47,0.9566593604876583,4.705651426673832,0.9557177678267662,0.007886435331230283
48,0.9564702891765681,4.704023490274759,0.9539173756864169,0.007886435331230283
49,0.955859809441674,4.704177017498734,0.9531511187428054,0.00946372239747634
50,0.9558548931788681,4.705835733198581,0.9535834290377099,0.012618296529968454
51,0.9554553009513626,4.704366752079555,0.9527499529089462,0.009989484752891693
52,0.9556006457572593,4.703178273107772,0.9525045496181485,0.013144058885383806
53,0.9549214167702467,4.7025647629472545,0.95282067178301,0.012092534174553101
54,0.954649953913868,4.702073574066162,0.953843508295707,0.012618296529968454
55,0.953708779542966,4.702182020459857,0.9522978879049122,0.013144058885383806
56,0.9535146920304549,4.703950197176826,0.9519936390354304,0.009989484752891693
57,0.9538806152523012,4.702622273810824,0.9504129480488293,0.010515247108307046
58,0.9533311836701587,4.701417980337501,0.9521648088464225,0.013144058885383806
59,0.9527250940638378,4.702091027023201,0.9512038166966724,0.013144058885383806
60,0.9528646800751076,4.700730359643922,0.9503615442761362,0.008937960042060988
61,0.9521381429263523,4.702422808883782,0.9506365999689113,0.00946372239747634
62,0.9519693950065097,4.701173610257027,0.9504316111343015,0.012618296529968454
63,0.9518417810138903,4.700855179836876,0.9501224479214,0.011566771819137749
64,0.9516999618451398,4.701432894943352,0.9502634364097026,0.008412197686645636
65,0.9512088016459816,4.701655205031087,0.9508866402002288,0.014195583596214511
66,0.950532280860987,4.7000278028330404,0.948500973005024,0.007886435331230283
67,0.9506004640930578,4.700550305215936,0.948820347477585,0.008937960042060988
68,0.9502497351259217,4.699688183633905,0.9486123608615246,0.010515247108307046
69,0.9499620140943312,4.698696050428806,0.9481806465503921,0.010515247108307046
70,0.9496948925176061,4.701241862505002,0.9480376674800516,0.013144058885383806
71,0.9495640181957331,4.700192749052119,0.9475552419006636,0.011566771819137749
72,0.9487676055807817,4.700356634039628,0.946214872141115,0.010515247108307046
