epoch,recon_loss,club_bound,vib_kl,val_recon_loss,lr
184,0.9252387634793618,0.00043895907868120006,0.011050660331222349,0.9251540182266075,5.1823725421878934e-05
185,0.9255570200152863,0.0017637776252918673,0.011083936633864292,0.9249314537309071,5.105238523980148e-05
186,0.9252646897072182,0.0005971291907747885,0.011000113491725205,0.9266849046751277,5.0283855416494454e-05
187,0.9251820799103356,0.0008216334464854764,0.010905214011164984,0.9260273253002628,4.951822614234007e-05
188,0.9238312464011343,-0.00020015329346620946,0.010869957800758513,0.925158188170063,4.875558726732833e-05
189,0.924848080577707,0.0014714621063461877,0.01060545549524906,0.9251360557307455,4.799602829051256e-05
190,0.9247680319879288,0.000290003037990484,0.010771971854164187,0.9278226225910127,4.723963834950639e-05
191,0.9243648536223218,-0.0010496799210856732,0.01049417454077113,0.9266806000414707,4.648650621002306e-05
192,0.9246699375317509,-0.00014931097962802515,0.010587850753638082,0.925265947915026,4.573672025545839e-05
193,0.924139280068247,3.997544596966048e-06,0.010443398182777534,0.9262268229864624,4.4990368476518484e-05
194,0.9240099169257888,-1.8750814566934915e-05,0.010046681571275667,0.9277762523710289,4.424753846089377e-05
195,0.923818106041815,0.0006260728477535391,0.010160352047392749,0.9266086545401693,4.3508317382980145e-05
196,0.9243166455648896,0.0005774282871332384,0.010289978782149186,0.9272318214773505,4.27727919936486e-05
197,0.9231497188259784,0.0005673214905244068,0.00993611003251228,0.9249932726474966,4.204104861006475e-05
198,0.923330189142012,-1.4154534590871711e-05,0.010100787484500193,0.9264008462993129,4.1313173105559044e-05
199,0.9236813573012674,-0.001106893209586466,0.01013162099105075,0.9269847402938658,4.0589250899549164e-05
200,0.9232947181041976,-6.120007737238604e-06,0.009853763295743698,0.9273446909260674,3.986936694751572e-05
201,0.9235670239405525,0.0007642516516205063,0.009651650996752699,0.9259225145750116,3.915360573103224e-05
202,0.9233308869196957,-9.578331968838112e-05,0.00959709972927445,0.9260309517195549,3.8442051247851044e-05
203,0.92337707738231,-0.0015599351180227178,0.009567699633202607,0.9272538726262114,3.773478700204557e-05
204,0.9230414664834962,-0.0011057387617297639,0.009336381093283793,0.9281517738548865,3.7031895994210926e-05
205,0.9234898318921713,-0.00114809839349044,0.009477897953326092,0.92592532169681,3.633346071172336e-05
206,0.9230459785102901,-0.00019091412537080004,0.009384669454530217,0.9264129521844264,3.563956311905994e-05
207,0.9227801615134218,0.0008584610501626381,0.008959984154741567,0.9252249821628807,3.4950284648179806e-05
208,0.9227755625445143,-0.0007993332425454506,0.008961479641721212,0.9260724775422635,3.426570618896752e-05
209,0.9224508955962676,0.0005769371090078712,0.008921639972779536,0.9266537998251609,3.358590807974062e-05
210,0.9231472566611785,0.000289934918396455,0.008848442443947595,0.9260805757514561,3.2910970097821316e-05
211,0.9229569170708046,-0.000690564177090064,0.008896699056197378,0.928286861546032,3.2240971450174226e-05
212,0.9223409944907167,0.0011746184270184739,0.008706917916249512,0.9254418483041188,3.157599076411135e-05
213,0.9220618453240932,-0.00021842368563315025,0.008645526098465561,0.9253649998663853,3.091610607806451e-05
214,0.9214599970588111,-0.0005360366706561326,0.008607493440403525,0.9265989743321977,3.026139483242741e-05
215,0.9225217296664876,-0.0014489503731404927,0.008385319598859414,0.9273491128260656,2.961193386046762e-05
216,0.9223975776729727,-0.00023749358671948425,0.008431096043073594,0.9261267125669213,2.896779937930968e-05
217,0.9214873461795032,0.0018890459734694403,0.008341631207867224,0.9254741426145993,2.832906698099097e-05
218,0.9210051060619211,-0.0001538068728339403,0.008297986368459642,0.9247566953567802,2.7695811623590338e-05
219,0.9223273602643407,-0.00024351320768657483,0.008298619734333422,0.925900090881452,2.706810762243181e-05
220,0.9210474137076758,0.0011492349151381873,0.008199292336611595,0.925899180390732,2.644602864136292e-05
221,0.9208092447510339,0.000312794420055877,0.008080508847041685,0.9281600745067737,2.5829647684110286e-05
222,0.922552147754153,0.00021804723524509515,0.008051895722046606,0.9258283269518182,2.521903708571217e-05
223,0.9207258063151424,-0.0009867947800715168,0.007909130221022699,0.9263152243837824,2.461426850402954e-05
224,0.9215580068136516,-0.000640915748768283,0.008128701859763018,0.9251131040566101,2.40154129113369e-05
225,0.9212313316818467,-0.0005160166804951833,0.007857467615066614,0.9270383689932518,2.342254058599326e-05
226,0.9205036844526019,0.0002040863037109375,0.00781999342493657,0.9258420670446161,2.2835721104194607e-05
227,0.9208903559168479,0.00024477162755521614,0.007780072335293866,0.9260797365857474,2.2255023331809015e-05
228,0.9203044023728908,-0.0011857290913287858,0.00782097618032555,0.9265381685065421,2.1680515416294702e-05
229,0.9199977593314379,0.000247801156868612,0.0076030035384167406,0.9273379824264317,2.1112264778702812e-05
230,0.920661287200182,-0.002540416287300282,0.007571895683842494,0.9262543135135582,2.0550338105765175e-05
231,0.9219129618845487,-0.0005560960984767828,0.007466100695493974,0.9264829981715647,1.9994801342068296e-05
232,0.9206337727102122,-0.0013036405233512248,0.007534277093197618,0.925923783759088,1.944571968231456e-05
233,0.9198544921731591,0.0018548893749265744,0.007356958271221335,0.9266046761338267,1.890315756367119e-05
234,0.9203177515725444,0.0008364189836315642,0.007238274937341536,0.9271165707259273,1.8367178658208445e-05
235,0.9203166858594221,-1.1074811892401903e-05,0.007236922937060209,0.9254948589578663,1.783784586542726e-05
236,0.9202619257726168,0.000801183227309607,0.007245299535894529,0.9282252406221584,1.7315221304877818e-05
237,0.9191781340685106,0.0020389270065422345,0.007218160232374991,0.9272764565816813,1.679936630886953e-05
238,0.9209445728395218,0.001220885972331341,0.007192275259307677,0.9270051584885575,1.629034141527332e-05
239,0.9201494952789823,0.0009220739952603678,0.007186627558159425,0.9267337727747255,1.5788206360417363e-05
240,0.9198254427515474,-0.0014807299563759251,0.007155419351827157,0.9270226267234009,1.5293020072076706e-05
241,0.9190255762042856,0.0004321973126633723,0.00707780487863417,0.9271173327377793,1.4804840662557825e-05
242,0.9194838996220353,-0.001007442187545891,0.007108099215937064,0.9278348686817943,1.4323725421878939e-05
243,0.9201797323119372,-0.0001953920923677602,0.007016327487710947,0.9272416697190262,1.3849730811046643e-05
244,0.9191311266189232,-0.0006743194465350388,0.006943705526733757,0.9281917506462642,1.3382912455430142e-05
245,0.9193493889686757,-0.0008739313684908071,0.006845468308608559,0.9268370802219483,1.2923325138233206e-05
246,0.9200134743425182,-0.0002463563044268386,0.006928965270771344,0.9266272128944517,1.2471022794065224e-05
247,0.9194973599641842,-0.0009088946464366483,0.006806784347960151,0.9285058605432761,1.2026058502611719e-05
248,0.9190625557325837,0.0006457594104279252,0.0067088849303361614,0.9264740900035662,1.1588484482405112e-05
249,0.9196766265352866,-0.0003926771924011689,0.006693679013086441,0.9260785898700999,1.1158352084696829e-05
250,0.9193297714219058,-0.0006225700665237312,0.006668903360745513,0.9263931358650279,1.0735711787430811e-05
251,0.9201237801322364,-0.00033695894972722335,0.006636202808021379,0.9271820986684565,1.0320613189319832e-05
252,0.9190102147876769,-0.0008563923656492305,0.006677014532646066,0.9275660995554598,9.913105004024886e-06
253,0.919479323060889,0.00028896331787109375,0.006693973594618247,0.9264585751213611,9.513235054438269e-06
254,0.9184361333237555,0.00011042186192103795,0.006544810831826881,0.9263917244069835,9.121050267071524e-06
255,0.92026224261836,-0.0005713082793959998,0.006537073074762982,0.926607058690048,8.736596666548281e-06
256,0.9186862895363256,-0.0008905095265323954,0.006532321267418172,0.9279161023542081,8.359919370203149e-06
257,0.9186342887412337,-0.000595347325604661,0.006465892937678592,0.9250364563066501,7.99106258278698e-06
258,0.9190597189100165,0.0022134458212027873,0.006358944019652847,0.9259612106499737,7.630069591279176e-06
259,0.9189493311078925,-0.00043744252140360667,0.006465563368528409,0.9277801801980357,7.276982759807873e-06
260,0.9178992568102098,-0.0012176807661701862,0.00641069143898505,0.9286763562138274,6.931843524678226e-06
261,0.9181934084211077,-3.113423971305216e-05,0.006393349253313434,0.9257023311939901,6.594692389509745e-06
262,0.9184490003083882,0.00039658510595336,0.006319752484700061,0.928144713681579,6.265568920483044e-06
263,0.917850929543488,0.0007530549415072104,0.006284933201128379,0.9254268180935415,5.944511741696425e-06
264,0.9185907737653058,-0.0004673004150390625,0.006277301726876793,0.9261563253578202,5.631558530633331e-06
265,0.9180711328535152,0.0007224011241941524,0.006288327493781882,0.9259998122725702,5.326746013740637e-06
266,0.9190691521293238,0.0012640020901099184,0.0062163091348694235,0.9274994589302191,5.030109962118667e-06
267,0.9180065429300294,0.001204960328295715,0.006275590078527094,0.9262686574872736,4.741685187323324e-06
268,0.9194834304035158,0.0008980349490517064,0.0062049694492348605,0.9290071426881976,4.461505537280697e-06
269,0.9179982112762624,-8.959519235711349e-05,0.0061303596887597464,0.9270030962054536,4.189603892315006e-06
270,0.9186242800906188,-0.0009551406802987694,0.006104656498655116,0.9282770292239987,3.92601216128982e-06
271,0.9189714816279877,0.0014235059121497592,0.006134995591959783,0.9272644017773096,3.670761277863481e-06
272,0.9180147692673188,0.00075126232061171,0.006077128809113475,0.9261079455650442,3.4238811968588875e-06
273,0.9183507543757445,0.00035526877955386515,0.006104049454898315,0.9284826384232499,3.18540089074816e-06
274,0.9180532389117363,0.0007988671611126204,0.006087991899173511,0.9241937300509584,2.955348346252598e-06
275,0.9182621021019785,-1.9094997778871004e-05,0.00607147751922222,0.9271369412870437,2.7337505610582794e-06
276,0.9188193669892791,0.0003482273646763393,0.006030960887306391,0.9266731725255523,2.520633540647813e-06
277,0.9180424899086916,-0.00027333524890412066,0.006011005305454023,0.9276194898362666,2.316022295248472e-06
278,0.9186099480865593,-0.00033160976897504994,0.005990285787003157,0.9272229134973793,2.1199408368970813e-06
279,0.9180372048141365,-0.0011928601372510866,0.0059763638414722636,0.9251724949770546,1.932412176622182e-06
